source,date,uka_code,code,site,pm10,pm10_capture,pm2.5,pm2.5_capture,latitude,longitude,site_type
aurn,2018-04-01T00:00:00Z,UKA00274,NOTT,Nottingham Centre,18.02821,0.925,11.933033,0.925,52.95473,-1.146447,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00632,NTN4,Northampton Spring Park,NA,NA,14.422594,0.995833,52.272257,-0.916605,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00618,NWBV,Nottingham Western Boulevard,20.408635,0.997222,NA,NA,52.969377,-1.188851,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00518,OX8,Oxford St Ebbes,13.830833,1,12.509028,1,51.744806,-1.260278,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00323,PEMB,Narberth,13.650633,0.9875,NA,NA,51.782616,-4.69237,Rural Background
aurn,2018-04-01T00:00:00Z,UKA00360,PLYM,Plymouth Centre,18.954318,0.997222,12.233611,1,50.37167,-4.142361,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00421,PMTH,Portsmouth,19.150694,1,15.502929,0.995833,50.82881,-1.068583,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00651,POAR,Portsmouth Anglesea Road,24.424031,0.998611,NA,NA,50.798339,-1.095558,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00408,PRES,Preston,NA,NA,10.882493,0.991667,53.76559,-2.680353,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00501,PT4,Port Talbot Margam,22.799583,0.998611,12.81173,0.947222,51.58395,-3.770822,Urban Industrial
aurn,2018-04-01T00:00:00Z,UKA00462,REA1,Reading New Town,14.798179,0.991667,11.450492,0.9875,51.45309,-0.944067,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00620,REA5,Reading London Road,21.864693,0.905556,NA,NA,51.454896,-0.940382,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00251,ROCH,Rochester Stoke,23.980873,0.922222,12.321642,0.930556,51.45617,0.634889,Rural Background
aurn,2018-04-01T00:00:00Z,UKA00613,SA33,Southampton A33,20.344028,1,NA,NA,50.920265,-1.463484,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00569,SASH,Saltash Callington Road,12.176401,0.220833,10.638245,0.886111,50.411463,-4.227678,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00381,SCN2,Scunthorpe Town,21.913889,1,NA,NA,53.58634,-0.636811,Urban Industrial
aurn,2018-04-01T00:00:00Z,UKA00533,SDY,Sandy Roadside,23.368049,0.569444,13.672269,0.330556,52.132417,-0.300306,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00409,SEND,Southend-on-Sea,NA,NA,17.934867,0.573611,51.544166,0.678331,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00622,SHBR,Sheffield Barnsley Road,NA,NA,15.255944,0.993056,53.40495,-1.455815,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00575,SHDG,Sheffield Devonshire Green,17.608333,1,12.695,1,53.378622,-1.478096,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00627,SHLW,St Helens Linkway,18.821944,1,NA,NA,53.451826,-2.742134,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00558,SK5,Southwark A2 Old Kent Road,26.268724,0.990278,NA,NA,51.480499,-0.05955,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00599,SOTR,Stockton-on-Tees A1305 Roadside,NA,NA,10.839136,0.997222,54.565819,-1.3159,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00235,SOUT,Southampton Centre,22.895417,1,16.549167,1,50.908173,-1.395757,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00610,STKR,Stoke-on-Trent A50 Roadside,19.684958,0.997222,NA,NA,52.980436,-2.111898,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00337,STOK,Stoke-on-Trent Centre,NA,NA,10.766055,0.908333,53.02821,-2.175133,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00484,SUN2,Sunderland Silksworth,NA,NA,13.163079,0.929167,54.88361,-1.406878,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00497,SWA1,Swansea Roadside,21.088633,0.998611,12.689944,0.994444,51.632696,-3.947374,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00572,TED2,London Teddington Bushy Park,NA,NA,14.147966,0.990278,51.425286,-0.345606,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00272,THUR,Thurrock,22.952778,1,NA,NA,51.47707,0.317969,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00406,TRAN,Wirral Tranmere,NA,NA,9.621667,1,53.37287,-3.022722,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00538,WAR,Warrington,12.988201,0.965278,9.148692,0.955556,53.389225,-2.615593,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00482,WIG5,Wigan Centre,NA,NA,12.070803,0.951389,53.54914,-2.638139,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00628,WTHG,Worthing A27 Roadside,NA,NA,14.40597,0.930556,50.832947,-0.379916,Urban Traffic
aurn,2018-04-01T00:00:00Z,UKA00523,YK10,York Bootham,16.236161,0.998611,12.292297,0.991667,53.967513,-1.086514,Urban Background
aurn,2018-04-01T00:00:00Z,UKA00524,YK11,York Fishergate,20.354429,0.972222,12.574861,1,53.951889,-1.075861,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00399,ABD,Aberdeen,17.457339,0.979839,9.218725,0.990591,57.15736,-2.094278,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00451,ACTH,Auchencorth Moss,11.181137,0.969086,8.264651,1,55.79216,-3.2429,Rural Background
aurn,2018-05-01T00:00:00Z,UKA00559,AGRN,Birmingham Acocks Green,NA,NA,15.063844,1,52.437165,-1.829999,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00541,ARM6,Armagh Roadside,20.47164,1,NA,NA,54.353728,-6.654558,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00594,BEL1,Belfast Stockman's Lane,16.488035,0.998656,NA,NA,54.572586,-5.974944,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00212,BEL2,Belfast Centre,18.748656,1,11.577425,0.998656,54.59965,-5.928833,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00238,BEX,London Bexley,NA,NA,18.097301,0.995968,51.46603,0.184806,Suburban Background
aurn,2018-05-01T00:00:00Z,UKA00626,BIRR,Birmingham A4540 Roadside,24.964609,0.979839,18.244247,0.981183,52.476145,-1.874978,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00488,BLC2,Blackpool Marton,NA,NA,10.833333,1,53.80489,-3.007175,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00429,BORN,Bournemouth,NA,NA,13.393001,0.998656,50.73957,-1.826744,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00574,BPLE,Barnstaple A39,NA,NA,6.857968,0.674731,51.074793,-4.041924,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00631,BR11,Bristol Temple Way,30.484197,0.995968,NA,NA,51.457968,-2.583975,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00494,BRS8,Bristol St Paul's,23.497551,0.987903,16.392867,0.998656,51.462839,-2.584482,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00598,BURW,Bury Whitefield Roadside,21.709595,0.994624,NA,NA,53.559029,-2.293772,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00259,CA1,Camden Kerbside,27.12973,0.994624,15.649671,0.817204,51.544233,-0.175228,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00217,CARD,Cardiff Centre,20.619189,0.994624,14.189651,1,51.48178,-3.17625,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00526,CARL,Carlisle Roadside,17.689327,0.919355,9.526918,0.998656,54.894834,-2.945307,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00553,CHAT,Chatham Roadside,34.781893,0.99328,23.823848,0.991935,51.374264,0.54797,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00614,CHBO,Chilbolton Observatory,19.131494,0.864247,14.173985,0.893817,51.149617,-1.438228,Rural Background
aurn,2018-05-01T00:00:00Z,UKA00624,CHBR,Christchurch Barrack Road,NA,NA,13.878049,0.991935,50.735454,-1.780888,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00604,CHLG,Chesterfield Loundsley Green,19.448721,0.998656,12.75336,1,53.244131,-1.454946,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00515,CHP,Chepstow A48,20.987719,0.53629,12.557462,0.96371,51.638094,-2.678731,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00529,CHS7,Chesterfield Roadside,23.219785,0.998656,12.459677,1,53.231751,-1.456928,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00211,CLL2,London Bloomsbury,23.689516,1,14.342473,1,51.52229,-0.125889,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00653,CNPR,Cardiff Newport Road,25.693086,0.994624,NA,NA,51.49096,-3.152305,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00592,COAL,Coventry Allesley,NA,NA,15.728495,1,52.411628,-1.560189,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00634,COBR,Coventry Binley Road,24.212399,0.997312,NA,NA,52.407708,-1.490082,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00619,DERR,Derry Rosemount,11.036156,1,8.303763,1,55.002818,-7.331179,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00591,EA8,Ealing Horn Lane,32.561051,0.997312,NA,NA,51.51895,-0.265617,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00535,EAGL,Stockton-on-Tees Eaglescliffe,20.512627,0.998656,13.700269,1,54.516667,-1.358547,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00546,EB,Eastbourne,NA,NA,19.656464,1,50.805778,0.271611,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00339,ECCL,Salford Eccles,23.704582,0.997312,14.583311,0.998656,53.48481,-2.334139,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00454,ED3,Edinburgh St Leonards,12.526685,0.997312,7.532392,1,55.945589,-3.182186,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00602,GHSR,Glasgow High Street,16.983737,1,9.136694,1,55.860936,-4.238214,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00621,GKA8,Greenock A8 Roadside,16.426145000000002,1,8.261722,1,55.944079,-4.734421,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00576,GLKP,Glasgow Townhead,12.951344,1,9.868713,0.919355,55.865782,-4.243631,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00420,GRAN,Grangemouth,16.212115,0.65457,12.796604,0.791667,56.010319,-3.704399,Urban Industrial
aurn,2018-05-01T00:00:00Z,UKA00525,HOPE,Stanford-le-Hope Roadside,27.165801,0.931452,16.139785,1,51.518167,0.439548,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00435,HORS,London Westminster,NA,NA,15.442204,1,51.49467,-0.131931,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00472,HRL,London Harlington,21.751828,0.998656,13.940226,0.998656,51.48879,-0.441614,Urban Industrial
aurn,2018-05-01T00:00:00Z,UKA00450,HUL2,Hull Freetown,NA,NA,14.976613,1,53.748779999999996,-0.341222,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00600,HULR,Hull Holderness Road,24.851654,0.997312,NA,NA,53.759013,-0.305678,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00253,KC1,London N. Kensington,20.004839,1,13.535666,1,51.52105,-0.213419,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00265,LEAM,Leamington Spa,18.932436,0.998656,13.251144,0.998656,52.28881,-1.533119,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00564,LEAR,Leamington Spa Rugby Road,9.911111,0.145161,8.487037,0.145161,52.294884,-1.542911,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00573,LECU,Leicester University,NA,NA,14.718548,1,52.619904,-1.127182,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00527,LED6,Leeds Headingley Kerbside,22.150606,0.998656,13.653091,1,53.819972,-1.576361,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00222,LEED,Leeds Centre,21.489382,1,14.200269,1,53.80378,-1.546472,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00609,LEIR,Leicester A594 Roadside,27.416129,1,NA,NA,52.638742,-1.124267,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00166,LN,Lough Navar,8.151682,0.998656,NA,NA,54.43951,-7.900328,Rural Background
aurn,2018-05-01T00:00:00Z,UKA00230,LON6,London Eltham,NA,NA,15.298028,0.954301,51.45258,0.070766,Suburban Background
aurn,2018-05-01T00:00:00Z,UKA00247,LVP,Liverpool Speke,17.39607,0.991935,11.109756,0.991935,53.34633,-2.8443329999999998,Urban Industrial
aurn,2018-05-01T00:00:00Z,UKA00248,MAN3,Manchester Piccadilly,NA,NA,13.602561,0.997312,53.48152,-2.237881,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00220,MID,Middlesbrough,20.528877,0.754032,11.552432,0.994624,54.569297,-1.220874,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00315,MY1,London Marylebone Road,27.586111,0.919355,18.345255,0.731183,51.52253,-0.154611,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00528,NCA3,Newcastle Cradlewell Roadside,18.009292,0.998656,NA,NA,54.986405,-1.595362,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00213,NEWC,Newcastle Centre,16.194643,0.677419,12.123762,0.678763,54.97825,-1.610528,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00549,NO12,Norwich Lakenfields,21.211694,1,13.564334,0.998656,52.614823,1.302686,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00274,NOTT,Nottingham Centre,20.489265,0.989247,13.489702,0.991935,52.95473,-1.146447,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00632,NTN4,Northampton Spring Park,NA,NA,13.079515,0.997312,52.272257,-0.916605,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00618,NWBV,Nottingham Western Boulevard,23.866129,1,NA,NA,52.969377,-1.188851,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00518,OX8,Oxford St Ebbes,17.187075,0.987903,14.784438,0.99328,51.744806,-1.260278,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00323,PEMB,Narberth,15.500404,0.997312,NA,NA,51.782616,-4.69237,Rural Background
aurn,2018-05-01T00:00:00Z,UKA00360,PLYM,Plymouth Centre,20.222312,1,14.185319,0.97043,50.37167,-4.142361,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00421,PMTH,Portsmouth,21.009267,0.971774,16.038881,0.961022,50.82881,-1.068583,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00651,POAR,Portsmouth Anglesea Road,26.326339,0.994624,NA,NA,50.798339,-1.095558,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00408,PRES,Preston,NA,NA,12.183358,0.896505,53.76559,-2.680353,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00501,PT4,Port Talbot Margam,36.9417,0.995968,15.389785,1,51.58395,-3.770822,Urban Industrial
aurn,2018-05-01T00:00:00Z,UKA00462,REA1,Reading New Town,18.193827,0.979839,14.282353,0.913978,51.45309,-0.944067,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00620,REA5,Reading London Road,25.595377,0.995968,NA,NA,51.454896,-0.940382,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00251,ROCH,Rochester Stoke,28.424798,0.997312,17.706452,1,51.45617,0.634889,Rural Background
aurn,2018-05-01T00:00:00Z,UKA00613,SA33,Southampton A33,21.23125,0.193548,NA,NA,50.920265,-1.463484,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00569,SASH,Saltash Callington Road,19.417182,0.75672,11.820833,1,50.411463,-4.227678,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00381,SCN2,Scunthorpe Town,24.154509,0.998656,NA,NA,53.58634,-0.636811,Urban Industrial
aurn,2018-05-01T00:00:00Z,UKA00533,SDY,Sandy Roadside,23.471228,0.383065,15.727329,0.649194,52.132417,-0.300306,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00409,SEND,Southend-on-Sea,NA,NA,20.23047,0.829301,51.544166,0.678331,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00622,SHBR,Sheffield Barnsley Road,NA,NA,16.542169,0.892473,53.40495,-1.455815,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00575,SHDG,Sheffield Devonshire Green,21.089919,1,14.77164,1,53.378622,-1.478096,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00627,SHLW,St Helens Linkway,19.859434,0.997312,NA,NA,53.451826,-2.742134,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00558,SK5,Southwark A2 Old Kent Road,32.620501,0.590054,NA,NA,51.480499,-0.05955,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00599,SOTR,Stockton-on-Tees A1305 Roadside,NA,NA,12.274731,1,54.565819,-1.3159,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00235,SOUT,Southampton Centre,26.920076,0.354839,18.759409,1,50.908173,-1.395757,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00610,STKR,Stoke-on-Trent A50 Roadside,24.609825,0.998656,NA,NA,52.980436,-2.111898,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00337,STOK,Stoke-on-Trent Centre,NA,NA,12.723253,1,53.02821,-2.175133,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00484,SUN2,Sunderland Silksworth,NA,NA,10.887338,0.827957,54.88361,-1.406878,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00497,SWA1,Swansea Roadside,23.059274,0.991935,17.668919,0.994624,51.632696,-3.947374,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00572,TED2,London Teddington Bushy Park,NA,NA,16.248607,0.965054,51.425286,-0.345606,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00272,THUR,Thurrock,26.664422,0.918011,NA,NA,51.47707,0.317969,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00406,TRAN,Wirral Tranmere,NA,NA,11.239892,0.997312,53.37287,-3.022722,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00538,WAR,Warrington,11.842733,0.462366,6.767059,0.456989,53.389225,-2.615593,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00482,WIG5,Wigan Centre,NA,NA,13.93037,0.907258,53.54914,-2.638139,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00628,WTHG,Worthing A27 Roadside,NA,NA,13.990541,0.994624,50.832947,-0.379916,Urban Traffic
aurn,2018-05-01T00:00:00Z,UKA00523,YK10,York Bootham,16.610887,1,12.926856,0.995968,53.967513,-1.086514,Urban Background
aurn,2018-05-01T00:00:00Z,UKA00524,YK11,York Fishergate,23.040725,0.927419,12.875337,0.997312,53.951889,-1.075861,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00399,ABD,Aberdeen,14.179198,0.934722,7.072462,0.998611,57.15736,-2.094278,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00451,ACTH,Auchencorth Moss,12.244089,0.998611,8.733568,0.984722,55.79216,-3.2429,Rural Background
aurn,2018-06-01T00:00:00Z,UKA00559,AGRN,Birmingham Acocks Green,NA,NA,9.757917,1,52.437165,-1.829999,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00541,ARM6,Armagh Roadside,23.11841,0.995833,NA,NA,54.353728,-6.654558,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00594,BEL1,Belfast Stockman's Lane,17.447146,0.998611,NA,NA,54.572586,-5.974944,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00212,BEL2,Belfast Centre,20.014667,0.833333,11.797796,0.995833,54.59965,-5.928833,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00238,BEX,London Bexley,NA,NA,9.673889,1,51.46603,0.184806,Suburban Background
aurn,2018-06-01T00:00:00Z,UKA00626,BIRR,Birmingham A4540 Roadside,13.958059,0.8875,11.575156,0.888889,52.476145,-1.874978,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00488,BLC2,Blackpool Marton,NA,NA,9.246667,1,53.80489,-3.007175,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00429,BORN,Bournemouth,NA,NA,8.376912,0.998611,50.73957,-1.826744,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00574,BPLE,Barnstaple A39,NA,NA,8.798324,0.994444,51.074793,-4.041924,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00631,BR11,Bristol Temple Way,24.907478,0.904167,NA,NA,51.457968,-2.583975,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00494,BRS8,Bristol St Paul's,14.176709,0.995833,10.588951,0.993056,51.462839,-2.584482,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00598,BURW,Bury Whitefield Roadside,17.168351,0.934722,NA,NA,53.559029,-2.293772,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00259,CA1,Camden Kerbside,19.413147,0.993056,8.912045,0.991667,51.544233,-0.175228,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00217,CARD,Cardiff Centre,16.803521,0.986111,10.206926,0.822222,51.48178,-3.17625,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00526,CARL,Carlisle Roadside,17.812239,0.998611,10.403119,0.668056,54.894834,-2.945307,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00553,CHAT,Chatham Roadside,22.230685,0.995833,14.243733,0.997222,51.374264,0.54797,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00614,CHBO,Chilbolton Observatory,12.606567,0.998611,10.916412,0.998611,51.149617,-1.438228,Rural Background
aurn,2018-06-01T00:00:00Z,UKA00624,CHBR,Christchurch Barrack Road,NA,NA,10.344101,0.988889,50.735454,-1.780888,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00604,CHLG,Chesterfield Loundsley Green,15.927855,0.997222,9.777716,0.997222,53.244131,-1.454946,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00515,CHP,Chepstow A48,15.566389,1,7.22,0.631944,51.638094,-2.678731,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00529,CHS7,Chesterfield Roadside,25.406478,0.343056,9.933624,0.954167,53.231751,-1.456928,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00211,CLL2,London Bloomsbury,14.350644,0.970833,6.813705,0.922222,51.52229,-0.125889,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00653,CNPR,Cardiff Newport Road,18.99611,0.998611,NA,NA,51.49096,-3.152305,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00592,COAL,Coventry Allesley,NA,NA,8.577279,0.990278,52.411628,-1.560189,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00634,COBR,Coventry Binley Road,15.719306,1,NA,NA,52.407708,-1.490082,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00619,DERR,Derry Rosemount,11.457639,1,9.057639,1,55.002818,-7.331179,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00591,EA8,Ealing Horn Lane,23.837083,1,NA,NA,51.51895,-0.265617,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00535,EAGL,Stockton-on-Tees Eaglescliffe,18.178381,0.988889,10.088732,0.986111,54.516667,-1.358547,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00546,EB,Eastbourne,NA,NA,12.014195,0.993056,50.805778,0.271611,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00339,ECCL,Salford Eccles,22.574614,0.990278,14.673611,1,53.48481,-2.334139,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00454,ED3,Edinburgh St Leonards,14.622778,1,8.348122,0.998611,55.945589,-3.182186,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00602,GHSR,Glasgow High Street,16.532545,0.998611,8.990694,1,55.860936,-4.238214,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00621,GKA8,Greenock A8 Roadside,14.553366,1,8.068303,1,55.944079,-4.734421,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00576,GLKP,Glasgow Townhead,13.504019,0.863889,8.041262,0.858333,55.865782,-4.243631,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00420,GRAN,Grangemouth,15.006723,0.85,9.014739,0.744444,56.010319,-3.704399,Urban Industrial
aurn,2018-06-01T00:00:00Z,UKA00525,HOPE,Stanford-le-Hope Roadside,16.388547,0.994444,7.364345,0.997222,51.518167,0.439548,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00435,HORS,London Westminster,NA,NA,8.815832,0.859722,51.49467,-0.131931,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00472,HRL,London Harlington,15.625323,0.95,8.211778,0.95,51.48879,-0.441614,Urban Industrial
aurn,2018-06-01T00:00:00Z,UKA00450,HUL2,Hull Freetown,NA,NA,8.754798,0.998611,53.748779999999996,-0.341222,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00600,HULR,Hull Holderness Road,16.674351,0.997222,NA,NA,53.759013,-0.305678,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00253,KC1,London N. Kensington,12.533611,1,7.186546,1,51.52105,-0.213419,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00265,LEAM,Leamington Spa,13.2879,0.998611,8.245112,0.994444,52.28881,-1.533119,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00573,LECU,Leicester University,NA,NA,9.317361,1,52.619904,-1.127182,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00527,LED6,Leeds Headingley Kerbside,15.612926,0.977778,10.056944,1,53.819972,-1.576361,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00222,LEED,Leeds Centre,17.760556,1,10.748194,1,53.80378,-1.546472,Urban Background
aurn,2018-06-01T00:00:00Z,UKA00609,LEIR,Leicester A594 Roadside,21.20306,0.998611,NA,NA,52.638742,-1.124267,Urban Traffic
aurn,2018-06-01T00:00:00Z,UKA00166,LN,Lough Navar,8.506882,0.988889,NA,NA,54.43951,-7.900328,Rural Background
aurn,2018-06-01T00:00:00Z,UKA00230,LON6,London Eltham,NA,NA,8.904701,0.975,51.45258,0.070766,Suburban Background
aurn,2018-06-01T00:00:00Z,UKA00247,LVP,Liverpool Speke,17.899376,0.668056,10.182361,1,53.34633,-2.8443329999999998,Urban Industrial
