source,uka_code,code,site,latitude,longitude,site_type,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01
aurn,UKA00266,HIL,London Hillingdon,51.49633,-0.460861,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.803956,6.312656,5.357986,6.445542,6.298931,7.220225,7.74895,12.410782,10.224431,12.698536,6.9115780000000004,9.069933,7.581023,8.251769,4.743251,4.767118,9.39836,6.59261,7.12931,6.339438,8.170968,5.916731,9.386196,4.910932,9.110784,5.743581,5.274988,7.10505,7.624899,6.843961,11.954536,5.16758,12.609899,15.863966,16.921142,11.322379,7.44484,6.948206,5.810463,7.385659,5.601994,7.748979,6.694373,7.995854
aurn,UKA00169,HM,High Muffles,54.334497,-0.80882,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.755876,4.603667,3.375649,3.571701,3.439026,4.308826,5.385405,4.687994,4.691988,6.937886,3.701101,6.783701,5.076711,4.98446,2.94111,2.671044,5.033105,3.407509,3.546072,2.981632,3.450774,3.713308,7.355114,3.308089,6.828993,3.637047,2.987782,5.225126,5.045068,4.52534,7.575509,2.734968,6.089801,9.707785,9.701817,6.205508,4.595334,4.676047,3.817455,4.459644,3.129173,3.652727,4.540778,4.585729
aurn,UKA00645,HSAW,Hartlepool St Abbs Walk,54.683242,-1.203838,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.580619,6.175896,4.76508,5.347613,6.720473,6.196621,9.915298,8.415692,7.139498,8.244319,6.192362,9.986741,9.278193,6.904827,4.68381,4.921551,7.085877,8.308086,6.632626,6.121385,6.359391,7.28842,13.580268,6.197188,11.599857,5.443543,5.557504,6.680375,9.30641,8.206122,11.572177,5.328149,9.726711,14.3852,14.627582,9.55579,7.582578,6.235766,5.87853,6.651343,5.140547,6.117518,7.360354,8.022799
aurn,UKA00647,IMGM,Immingham Woodlands Avenue,53.619241,-0.213324,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.203257,6.099626,4.483311,6.233813,5.032351,5.502279,7.318271,8.574257,7.319794,9.395684,5.537847,10.160451,7.892955,8.609159,4.194659,4.260399,9.348472,6.109118,6.019776,5.794207,6.145985,5.958906,10.863086,4.636254,9.959221,5.329424,4.412363,6.583717,9.180691,6.467972,9.741085,4.893602,9.59205,13.590213,15.099757,8.741081,7.310082,5.915642,5.606903,5.96929,3.851168,5.49819,5.388795,6.405388
aurn,UKA00181,SHE,Sheffield Tinsley,53.41058,-1.396139,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.605231,6.263619,5.452478,6.064679,6.127307,6.641333,8.836447,9.870101,8.075881,9.69949,6.42146,10.173182,7.571736,8.270243,4.257093,4.264635,9.397247,6.434578,6.805434,6.55308,6.934054,6.509324,10.731555,5.002141,9.572023,5.776185,4.866086,6.962897,9.072887,7.08515,10.492999,5.571417,10.414539,13.822424,15.093987,9.673519,7.216122,6.534764,5.714572,6.360183,4.949738,7.018059,6.839126,7.149302
aurn,UKA00170,GLAZ,Glazebury,53.46008,-2.472056,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.272663,4.537601,5.52947,5.099503,5.248297,7.542404,12.673207,8.333579,8.639029,5.042118,8.718588,6.67186,7.114404,3.926664,3.565033,7.33543,5.614373,7.151201,6.134589,6.276896,6.111694,8.718419,4.289424,8.475706,5.016606,4.214964,6.171949,7.439772,5.506732,10.099328,5.190289,12.066482,11.45522,12.704739,9.927582,6.367823,5.788283,5.289446,6.608345,4.091249,6.583086,5.576509,5.800616
aurn,UKA00152,LH,Lullington Heath,50.7937,0.18125,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.205409,4.797402,5.692429,4.788499,5.936129,6.338001,9.737245,7.604292,9.624367,7.470454,9.109772,7.723707,8.185305,5.592438,4.803849,6.986244,5.358895,5.575906,7.082407,8.121382,6.090591,7.628416,5.304176,7.501691,5.747709,4.627388,6.214153,6.360973,4.789673,8.589035,5.899008,7.473842,13.816128,14.118814,10.159534,6.734778,6.498366,5.068105,6.020512,4.927463,5.005416,5.407907,7.418033
aurn,UKA00537,MACK,Charlton Mackrell,51.05625,-2.68345,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.112863,4.307437,5.468355,4.93095,5.136099,5.909849,9.157257,8.511356,8.473403,5.9567310000000004,7.648059,6.207441,7.517151,3.897715,3.736909,7.36394,5.308971,5.214211,5.584714,6.992478,4.733245,6.738729,5.403487,6.533214,5.08352,4.123761,6.04261,6.2364560000000004,5.197918,9.980047,4.332465,8.410998,12.291815,13.307589,9.718691,7.079246,5.482366,4.30339,6.014302,4.060036,5.760866,4.965741,6.149757
aurn,UKA00650,SWHO,Swindon Walcot,51.558061,-1.765678,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.862564,7.825116,5.596501,5.035381,5.794968,6.850132,10.547852,9.289157,9.344488,5.906267,8.297563,7.156336,8.217505,3.971686,3.735179,7.633449,5.397436,6.28062,5.496446,7.133698,5.095275,8.200679,4.7151,7.663984,5.099339,4.428153,6.423394,6.982143,5.802481,9.825249,4.326643,9.554052,13.511944,13.81673,10.167592,7.035716,5.706653,4.537335,6.298532,4.272576,5.553943,4.713532,6.188241
aurn,UKA00362,WFEN,Wicken Fen,52.2985,0.290917,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.175325,4.52671,5.399262,5.316288,5.313395,5.754347,9.574126,7.642006,9.988731,5.507685,9.582313,6.85027,7.784164,4.125629,3.968303,7.313557,4.987058,5.60157,4.783095,5.908498,4.407108,9.090446,4.144179,8.592622,4.922792,4.366008,6.533385,9.244761,5.939542,10.647153,5.047158,11.284596,15.479938,16.194301,12.227214,3.201553,6.1479,5.218163,5.453228,3.67225,5.498919,4.684603,6.410302
aurn,UKA00652,BOTR,Burton-on-Trent Horninglow,52.82105,-1.635718,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.817403,5.55235,5.423731,5.958192,7.654031,11.298166,8.516185,10.393287,5.99731,10.05458,7.257523,7.866482,4.039661,4.053513,8.950901,6.397991,6.582868,5.903541,7.270751,6.546721,9.718164,4.55696,8.589758,5.32201,4.389929,6.669673,8.922468,6.898264,11.982119,5.180363,11.849733,13.389521,14.129602,9.62432,6.699408,5.809215,5.453873,6.18674,4.657221,6.617513,5.892221,7.148379
aurn,UKA00659,COPP,Crewe Coppenhall,53.115941,-2.453492,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.30144,5.718659,5.075721,5.401441,7.506951,11.450549,7.5595,8.43606,5.196794,8.950697,7.414249,7.99805,3.710833,3.655643,8.37366,5.982082,6.489216,6.275005,7.245635,5.44328,9.601036,4.761637,9.541432,5.913131,4.429764,6.693125,8.17703,6.369823,11.688355,5.082726,11.948875,12.887623,13.01445,9.787053,6.848938,5.973786,5.577472,6.288676,4.258268,6.888077,5.354167,6.54674
aurn,UKA00654,DYAG,Dewsbury Ashworth Grange,53.693104,-1.637111,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.306015,5.207242,5.339611,6.015221,10.261375,10.143611,9.227726,9.752134,5.419383,9.793213,7.912833,7.79619,3.930177,4.056927,8.686978,7.111698,8.409232,7.366857,6.321604,6.833038,11.233085,4.76736,9.851556,6.428514,4.627148,7.054962,8.976523,7.841283,13.521094,5.82242,12.416044,14.330633,15.581632,9.687047,7.545604,6.563804,5.722533,6.825601,4.617667,7.12467,8.363241,7.120609
aurn,UKA00648,TDHD,Telford Hollinswood,52.673471,-2.436692,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.81554,5.407324,4.789655,5.466204,6.424978,9.620461,7.401261,8.37195,5.201048,8.505275,6.647261,7.578778,3.634651,3.367987,7.454825,5.206264,5.254279,5.314043,5.972822,4.525677,7.717416,4.205416,8.06943,4.881484,3.82077,5.882999,7.856164,5.534022,9.583044,3.880853,9.050746,12.043312,11.76584,9.006026,6.476238,5.504739,4.658608,5.605888,3.687973,5.872252,4.303131,6.108325
aurn,UKA00168,YW,Yarner Wood,50.5976,-3.71651,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7220510000000004,4.508782,4.005683,4.945781,5.320934,6.514627,4.929011,5.396402,5.161131,6.226342,5.628054,6.551616,3.569681,3.410705,6.048656,4.194462,4.211129,4.57634,5.821989,3.40064,4.837303,4.505161,6.284403,4.980923,3.108648,4.800403,4.315124,3.871966,6.842015,3.496474,5.467969,9.63367,10.792864,8.102692,5.833927,4.731925,3.873201,5.114089,3.109387,4.422203,3.697309,4.697489
aurn,UKA00433,WEYB,Weybourne,52.95049,1.122017,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.841237,6.240082,10.783855,6.452192,11.86085,7.366798,7.571271,3.699828,4.216089,8.071246,5.489393,5.808864,4.670654,6.708583,4.652609,10.299449,5.300598,8.344081,5.109297,4.479985,5.857409,8.860983,5.707041,9.141399,6.545186,9.559628,15.417821,15.594155,9.85283,7.282198,5.986364,5.641443,6.339538,4.425725,5.997279,6.386982,7.949001
aurn,UKA00963,MKCC,Milton Keynes Civic Centre,52.044076,-0.761013,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.316476,9.194678,7.277526,7.698962,4.028312,3.992761,8.041928,5.723927,6.024624,5.204233,6.608555,5.361342,5.073231,4.18732,7.864773,4.391293,3.845084,5.920629,8.42488,6.079488,10.046162,4.260643,11.012849,NA,NA,NA,7.005745,6.05273,5.26459,6.243052,4.233491,5.743835,5.004966,7.087197
aurn,UKA00353,BAR3,Barnsley Gawber,53.56292,-1.510436,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.305041,7.480661,7.801984,3.757052,3.786366,8.713183,6.69341,7.568481,6.760811,6.186273,6.389705,11.680869,4.534609,9.474069,5.280853,4.320314,6.56167,8.397155,6.591479,10.626863,5.70478,9.780402,13.313417,13.689951,9.222379,7.01214,6.056071,5.429186,6.272247,3.746084,6.712152,6.271784,6.709489
aurn,UKA01025,BLAP,Blackburn Audley Park,53.74673,-2.467873,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.814562,6.029233,7.475626,6.605385,6.756178,6.583875,9.427533,4.816319,9.479331,5.809135,4.729604,6.556567,7.447521,5.869717,11.771568,5.316452,9.718219,11.720376,13.447,9.602371,7.058699,6.442669,5.97109,6.616607,4.465132,7.159478,6.837488,6.379806
aurn,UKA01026,TOFT,Toft Newton,53.374133,-0.449788,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.92259,4.879429,5.708659,5.525946,6.3081,5.335266,10.493611,4.50622,8.965819,4.95416,4.243205,6.672902,8.99735,6.422199,10.247748,4.714147,10.463318,13.744314,14.167769,8.626989,6.507146,5.60586,5.434472,5.609315,3.894825,5.973567,5.067913,6.431129
aurn,UKA01027,DESB,Derby Stockbrook Park,52.916059,-1.492166,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.698525,5.602995,6.821762,5.901525,9.392124,4.417348,9.026021,5.426376,4.400366,6.401915,8.709253,7.03362,11.42025,4.883205,11.507324,13.315472,14.149347,9.144691,6.666471,5.68523,5.138423,6.111927,4.238435,6.706921,5.872305,6.963725
aurn,UKA01038,TALL,Tallington,52.656308,-0.381,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.877053,6.484512,5.202964,10.032855,4.240354,8.953551,4.740346,4.365225,6.488922,8.791169,5.88712,10.232221,4.200127,10.259665,13.998491,13.488433,8.516412,5.804256,5.405909,5.24933,6.301443,3.82504,6.405203,5.452268,7.329831
aurn,UKA00012,SIB,Sibton,52.2944,1.463497,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.308125,4.597609,9.00649,4.362503,8.646724,5.198651,5.0332,6.485928,8.386619,5.822505,9.721955,5.10055,9.605856,13.722516,15.41493,10.363642,6.241054,5.807894,5.265338,5.437008,3.796659,4.478373,4.779861,6.116218
aurn,UKA01048,NOTK,Nottingham Kenmore Gardens,52.959441,-1.13865,Urban Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.838606,10.836261,5.182247,10.40089,6.275909,5.436945,7.878691,10.877988,8.327537,13.64389,6.273959,13.626741,16.161392,18.189676,10.279227,7.615419,6.536714,5.958539,6.871636,4.938068,7.991511,7.112188,7.872476
aurn,UKA00171,LB,Ladybower,53.40337,-1.752006,Rural Background,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.669435,3.499813,5.958851,6.747498,4.428506,7.418205,3.251877,5.557284,10.739739,10.493264,8.107868,5.685316,5.777801,4.780285,5.489062,3.294759,5.72136,3.604536,4.974501
